0.016300	-0.010943	-0.012896	-0.009722	-0.011187	-0.011675	-0.012408	-0.010699	-0.011920	-0.010699	-0.011920	-0.012652
0.016400	-0.010455	-0.010455	-0.010699	-0.012652	-0.010699	-0.011675	-0.008501	-0.010455	-0.011431	-0.012896	-0.012896
0.016500	-0.009966	-0.009234	-0.010699	-0.013384	-0.009722	-0.009478	-0.007037	-0.009966	-0.011675	-0.012408	-0.013384
0.016600	-0.010699	-0.009966	-0.010943	-0.010943	-0.011431	-0.010455	-0.008990	-0.009478	-0.010943	-0.011431	-0.011675
0.016700	-0.010699	-0.009234	-0.010455	-0.010943	-0.010699	-0.006792	-0.009722	-0.008746	-0.010943	-0.010699	-0.011431
0.016800	-0.009966	-0.009478	-0.008990	-0.011187	-0.010455	-0.007037	-0.011675	-0.008990	-0.009966	-0.011675	-0.009722
0.016900	-0.010455	-0.011187	-0.011431	-0.010943	-0.009478	-0.007281	-0.012164	-0.008990	-0.009478	-0.010699	-0.009966
0.017000	-0.011187	-0.012408	-0.012652	-0.009722	-0.010699	-0.008990	-0.011675	-0.008257	-0.009234	-0.011187	-0.011431
0.017100	-0.009722	-0.013873	-0.009478	-0.010943	-0.010455	-0.009966	-0.012164	-0.009478	-0.009234	-0.012408	-0.010699
0.017200	-0.010699	-0.014117	-0.008990	-0.011675	-0.011431	-0.011920	-0.011431	-0.011675	-0.009478	-0.013873	-0.008501
0.017300	-0.010943	-0.013873	-0.008746	-0.010455	-0.010455	-0.012896	-0.011187	-0.008501	-0.009722	-0.014117	-0.009234
0.017400	-0.009722	-0.012164	-0.010699	-0.011920	-0.008013	-0.013629	-0.009966	-0.009478	-0.010699	-0.014117	-0.008990
0.017500	-0.010455	-0.010699	-0.009722	-0.012164	-0.009234	-0.010943	-0.008746	-0.010943	-0.011920	-0.014361	-0.009722
0.017600	-0.008990	-0.008990	-0.008746	-0.009478	-0.009966	-0.010943	-0.009478	-0.008257	-0.010699	-0.012896	-0.010943
0.017700	-0.007769	-0.007525	-0.007769	-0.009722	-0.008013	-0.011187	-0.008501	-0.008501	-0.011920	-0.012652	-0.010455
0.017800	-0.006792	-0.005816	-0.008013	-0.008501	-0.007281	-0.008746	-0.007769	-0.008013	-0.009234	-0.012652	-0.008746
0.017900	-0.008013	-0.007281	-0.009234	-0.007037	-0.007769	-0.006060	-0.007525	-0.006060	-0.008013	-0.010455	-0.009234
0.018000	-0.007037	-0.008746	-0.009722	-0.006060	-0.007037	-0.003863	-0.009478	-0.006060	-0.008013	-0.009478	-0.008501
0.018100	-0.006060	-0.007281	-0.007281	-0.006304	-0.007037	-0.004595	-0.008013	-0.007525	-0.006792	-0.009478	-0.007769
0.018200	-0.008257	-0.008990	-0.006548	-0.007281	-0.007769	-0.005816	-0.008501	-0.008257	-0.006548	-0.011431	-0.007281
0.018300	-0.008501	-0.009722	-0.005328	-0.006792	-0.006060	-0.007525	-0.008013	-0.006304	-0.006792	-0.008990	-0.007037
0.018400	-0.007281	-0.010455	-0.005816	-0.007525	-0.004595	-0.007037	-0.007525	-0.008257	-0.007037	-0.009234	-0.006304
0.018500	-0.007769	-0.008746	-0.004107	-0.006548	-0.005328	-0.006792	-0.008257	-0.007769	-0.008013	-0.009478	-0.005083
